id;title;NF_inlink_ratio;NF_outlink_ratio;MW_generality
4400;bear;0.000383;0.000093;0.625
400378;bat-eared fox;0.000015;0.000009;0.5
23538713;bat;0.000597;0.000076;0.6875
478474;barbary macaque;0.000026;0.00001;0.5625
1131045;barbary lion;0.000008;0.000013;0.625
20913273;baboon;0.0001;0.000013;0.5625
61697;aye-aye;0.000025;0.000011;0.6875
2186;armadillo;0.000113;0.000029;0.625
229914;ape;0.000141;0.000032;0.375
48517;antelope;0.000147;0.000033;0.5625
19388627;anteater;0.000063;0.000013;0.5625
18582511;alpaca;0.000065;0.000017;0.6875
23275627;lycaon pictus;0.000073;0.000019;0.5
564971;african buffalo;0.000105;0.000012;0.625
2802460;african brush-tailed porcupine;0.000007;0.000002;0.5
19180096;worm;0.00014;0.000032;0.6875
60211;trichuris trichiura;0.000012;0.000012;0.6875
118212;staphylococcus aureus;0.000093;0.00005;0.75
13886178;enterobius;0.00001;0.000021;0.75
19827803;nematode;0.000229;0.000051;0.75
20264;mushroom;0.000363;0.000062;0.6875
51469;mold;0.000124;0.000022;0.6875
172396;lichen;0.000371;0.000044;0.75
15223;invertebrate;0.000508;0.000026;0.75
333398;henipavirus;0.000013;0.00003;0.75
199665;helicobacter pylori;0.000053;0.000063;0.6875
19178965;fungus;0.001571;0.000179;0.6875
24536543;eukaryote;0.000365;0.000053;0.75
44357;crustacean;0.000628;0.000048;0.625
3298595;carcinus maenas;0.00001;0.000029;0.625
334785;box jellyfish;0.000019;0.000019;0.625
159512;barnacle;0.00008;0.000022;0.6875
9028799;bacteria;0.001176;0.000144;0.75
70129;mistletoe;0.000048;0.000028;0.6875
18955;mentha;0.000106;0.000028;0.6875
20656228;maize;0.001101;0.000091;0.75
480258;lovage;0.00001;0.000008;0.6875
17644;melissa officinalis;0.000012;0.000014;0.6875
17643;lavender;0.000065;0.000025;0.6875
3514773;gynostemma pentaphyllum;0.000003;0.000016;0.6875
444511;ivy;0.000058;0.00002;0.6875
45714;horseradish;0.000043;0.000028;0.6875
19119938;holly;0.000122;0.000018;0.6875
3519778;history of saffron;0.000001;0.000044;0.75
711848;giant hogweed;0.000008;0.000009;0.6875
50469;garlic;0.00029;0.000066;0.625
4576465;flower;0.000994;0.000048;0.75
66512;fern;0.00035;0.000056;0.6875
67619;elm;0.000171;0.000047;0.6875
1698081;eleocharis dulcis;0.000012;0.000009;0.625
1554409;dysphania ambrosioides;0.000012;0.000017;0.6875
4857781;drosera anglica;0.000004;0.000012;0.625
7985;dill;0.000043;0.000011;0.6875
19230414;taraxacum;0.000086;0.000031;0.6875
2288075;cylindropuntia imbricata;0.000003;0.000008;0.5625
2871685;cubeb;0.000007;0.000034;0.6875
36806;cotton;0.00092;0.000064;0.6875
484546;corylus avellana;0.000033;0.000018;0.625
433892;salvia officinalis;0.000037;0.000015;0.6875
1800761;cicely;0.000004;0.000005;0.625
67733;chestnut;0.000137;0.000078;0.6875
7819;cactus;0.000283;0.000023;0.625
55115;cabbage;0.000149;0.000028;0.625
4183;botany;0.001131;0.000059;0.75
616698;borage;0.000019;0.00001;0.6875
165252;beech;0.000271;0.000016;0.4375
66706;fraxinus;0.00019;0.000025;0.6875
45715;arecaceae;0.000452;0.000056;0.625
462566;angelica;0.000023;0.000013;-1.0
899973;definition of planet;0.000007;0.000057;0.625
19916594;acetic acid;0.000169;0.000087;0.75
899;actinium;0.000016;0.000028;0.8125
6015;crystal;0.000338;0.000034;0.75
595525;african grey hornbill;0.000013;0.000002;0.5625
3026115;alamosaurus;0.00001;0.000021;0.5625
24980;punctuated equilibrium;0.000029;0.000028;0.75
106084;pollinator;0.00007;0.000023;0.6875
29932;on the origin of species;0.000133;0.000096;0.6875
21147;natural selection;0.000315;0.000064;0.75
89792;mitochondrial eve;0.000021;0.000022;0.6875
88003;menstrual cycle;0.000113;0.000041;0.6875
8406655;introduction to genetics;0.000004;0.000015;0.75
19852895;introduction to evolution;0.000003;0.000047;0.8125
9236;evolution;0.001009;0.000118;0.75
1586721;abo blood group system;0.000024;0.000027;0.625
39043;african clawed frog;0.000024;0.00001;0.75
680;aardvark;0.00005;0.000019;0.75
633;algae;0.000617;0.000056;0.6875
2473;abaca;0.0;0.000008;0.6875
299824;abbas i of persia;0.000075;0.000032;0.5625
1937;alexander fleming;0.000043;0.000026;0.75
624386;aleksandr vasilevsky;0.000015;0.000034;0.625
1640;alfred the great;0.00019;0.00007;0.625
308;aristotle;0.000939;0.000078;0.75
2731583;adolf hitler;0.001998;0.000156;0.6875
872;akira kurosawa;0.000166;0.000075;0.625
186184;adi shankara;0.000149;0.000061;0.625
1442182;a. e. j. collins;0.000004;0.000017;0.625
1237473;abraham goldfaden;0.000022;0.000036;0.625
1162;accordion;0.000665;0.00004;0.5625
37888;aida;0.000221;0.000005;0.625
2411;a cappella;0.000482;0.000065;0.6875
1425;antonio vivaldi;0.000224;0.000029;0.625
73670;a christmas carol;0.000182;0.000021;0.625
4160043;yotsuya kaidan;0.000007;0.000014;0.6875
45845;voynich manuscript;0.000018;0.00007;0.6875
60136;three laws of robotics;0.00004;0.000045;0.6875
743870;peterborough chronicle;0.000009;0.000013;0.5625
1403117;hrafnkels saga;0.000004;0.000007;0.625
993204;floris and blancheflour;0.000004;0.000011;0.625
9508;encyclopdia britannica;0.0;0.000061;0.625
157472;book of kells;0.000038;0.000035;0.6875
2162;afrikaans;0.000431;0.00004;0.6875
878;abugida;0.000045;0.00005;0.6875
1642576;african-american literature;0.000032;0.000065;0.625
294082;a tale of a tub;0.000013;0.000022;0.625
242281;alliterative verse;0.00003;0.000035;0.625
207971;abbey theatre;0.000085;0.000024;0.6875
93489;rss;0.000199;0.000016;0.625
23862;python programming language;0.000465;0.00008;0.5625
23015;programming language;0.00058;0.000076;0.75
23939;perl;0.000354;0.000057;0.625
18910;markup language;0.000077;0.000027;0.625
197847;imperative programming;0.000052;0.000025;0.5625
275549;gnu project;0.000054;0.00001;0.625
10933;functional programming;0.000131;0.000056;0.5625
11012;forth programming language;0.000055;0.000033;0.5625
5323;computer science;0.001292;0.000045;0.625
5311;computer programming;0.000386;0.000036;0.5625
72038;c++;0.000591;0.000055;0.5
4015;basic;0.00022;0.000039;0.5625
1610950;ajax programming;0.00014;0.000016;0.625
586;ascii;0.000324;0.000039;0.6875
48362;rot13;0.000006;0.000015;0.4375
18935;morse code;0.00021;0.000043;0.6875
9256;enigma machine;0.000129;0.000041;0.625
7978;data encryption standard;0.000055;0.000033;0.5625
48405;caesar cipher;0.000014;0.000013;0.5625
53784;brute-force attack;0.000038;0.000015;0.5625
1942523;architecture of windows nt;0.000012;0.000023;0.4375
27693389;aggregator;0.000013;0.000002;-1.0
49865;abbadid;0.000005;0.000015;0.625
102194;sutton hoo;0.000038;0.000061;0.5625
26428;rosetta stone;0.000074;0.000065;0.6875
5517197;oxyrhynchus;0.000036;0.000035;0.625
20224;mummy;0.000203;0.00007;0.6875
5508956;ishango bone;0.000006;0.000008;0.6875
6676314;haraldskr woman;0.0;0.000013;0.6875
1979299;giza necropolis;0.000047;0.000021;0.5625
864667;egyptian pyramids;0.000055;0.000027;0.5625
18951655;archaeology;0.001876;0.000088;0.75
4356;battle of waterloo;0.000338;0.000039;0.5625
34738;10th century;0.000008;0.000071;0.625
4041;bede;0.000233;0.000056;0.625
1348;ak-47;0.000255;0.000046;0.5625
5673838;civil war token;0.000001;0.00001;0.625
84381;albigensian crusade;0.000072;0.000024;0.625
244180;1973 oil crisis;0.000245;0.000068;0.6875
34614;1939;0.000344;0.000267;0.5625
35809;1750;0.000049;0.000032;0.5625
5334607;africa;0.004077;0.000145;0.6875
627;agriculture;0.002776;0.000123;0.625
27380;south georgia and the south sandwich islands;0.000078;0.000041;0.6875
1127684;polar ice cap;0.000027;0.000011;0.625
13383;heard island and mcdonald islands;0.000071;0.000023;0.625
10747;french southern and antarctic lands;0.000028;0.000011;0.5625
18934701;bouvet island;0.000041;0.000018;0.5625
18959138;antarctica;0.001333;0.000114;0.6875
1291;antarctic treaty system;0.000068;0.000016;0.6875
453551;amazon basin;0.00024;0.000013;0.5
39;albedo;0.00019;0.00002;0.6875
1038;aarhus;0.000167;0.000045;0.5
159577;almaty;0.000223;0.000046;0.5625
989258;avon gorge;0.000016;0.000028;0.5
563896;argyle diamond mine;0.000008;0.000016;0.625
1934;abadan iran;0.000048;0.000014;0.5
1372;amber;0.000154;0.000034;0.75
2187605;1997 pacific hurricane season;0.000012;0.000032;0.5625
46991;bryce canyon national park;0.000031;0.000044;0.625
19346935;amish;0.000159;0.000048;0.6875
1797946;1928 okeechobee hurricane;0.000019;0.000023;0.5625
2101;asterix;0.000069;0.000064;0.5625
18950756;abu dhabi;0.000413;0.000045;0.625
45007;amman;0.000353;0.000049;0.625
57042;managua;0.000167;0.000062;0.5625
85423;lima;0.000719;0.000071;0.5625
37408;kingston jamaica;0.000428;0.00003;0.5625
56702;georgetown guyana;0.000128;0.000023;0.5625
55289;caracas;0.000633;0.000046;0.5625
255919;buenos aires;0.002224;0.00014;0.625
350939;yemen;0.001285;0.000081;0.6875
33209;west bank;0.00069;0.000064;0.5625
69328;united arab emirates;0.001462;0.000149;0.6875
349303;saudi arabia;0.002099;0.000135;0.6875
8238258;qatar;0.000793;0.000073;0.6875
96665;palestinian territories;0.000323;0.000039;0.625
22316;oman;0.000675;0.00008;0.6875
17771;lebanon;0.00228;0.0001;0.6875
7515890;kuwait;0.001059;0.000072;0.6875
7515964;jordan;0.001383;0.000213;0.6875
9282173;israel;0.006463;0.000194;0.6875
7515928;iraq;0.00357;0.00016;0.6875
14653;iran;0.005948;0.000215;0.6875
12047;gaza strip;0.000453;0.000059;0.5625
211583;dubai;0.001059;0.000077;0.625
18933277;bahrain;0.000707;0.000064;0.6875
30057;tokyo;0.003359;0.000075;0.5625
50821;tianjin;0.000422;0.000091;0.5625
57648;taipei;0.000695;0.000097;0.5625
27643;shanghai;0.001789;0.000096;0.625
19159283;seoul;0.001758;0.000085;0.625
52230;osaka;0.000987;0.000083;0.5
51585;new delhi;0.00106;0.000051;0.5625
19189;mumbai;0.002475;0.000154;0.625
36636;medina;0.000343;0.000035;0.625
184334;manila;0.001356;0.00011;0.5625
47905;kolkata;0.001743;0.00014;0.5625
17123;karachi;0.001189;0.000117;0.625
16826;kabul;0.000589;0.000099;0.5625
16275;jakarta;0.000813;0.000095;0.625
66956;ho chi minh city;0.000606;0.00005;0.5
12537;guangzhou;0.000796;0.000064;0.5625
56656;dhaka;0.000609;0.000085;0.5625
37756;delhi;0.001458;0.000105;0.625
56636;colombo;0.000607;0.000066;0.625
45139;chennai;0.00153;0.000121;0.5
4312;bethlehem;0.000216;0.000076;0.6875
18603746;beijing;0.003087;0.000123;0.625
56615;bangkok;0.001188;0.000096;0.5625
37516;bangalore;0.001076;0.000088;0.75
4566;baku;0.000572;0.000089;0.5625
34453;zurich;0.000574;0.000097;0.5
34352;yerevan;0.000408;0.000103;0.5625
32908;warsaw;0.003385;0.000122;0.5625
55866;vienna;0.004001;0.0001;0.625
50333;utrecht;0.000481;0.000065;0.5
19450529;turin;0.001558;0.000129;0.5625
31075;tirana;0.000264;0.00006;0.5625
30269;the hague;0.001161;0.000077;0.5
28565;stuttgart;0.00099;0.000127;0.5625
26741;stockholm;0.002482;0.000103;0.5625
26786;sarajevo;0.000651;0.000074;0.5625
24320051;saint petersburg;0.003095;0.00018;0.5625
26049;rotterdam;0.000954;0.00012;0.5625
25458;rome;0.005547;0.000177;0.625
25798;reykjavik;0.0;0.000034;0.5625
23844;prague;0.00286;0.000079;0.75
22989;paris;0.009936;0.000133;0.5625
22309;oslo;0.001998;0.000096;0.5625
19058;munich;0.002755;0.000122;0.5625
51593;minsk;0.000477;0.000078;0.5625
36511;milan;0.002642;0.000178;0.5625
71486;marseille;0.000943;0.000122;0.5625
18642444;madrid;0.002372;0.000161;0.5625
57035;luxembourg city;0.000238;0.000037;0.5625
42374;ljubljana;0.000588;0.000077;0.5625
18091;lisbon;0.001509;0.000148;0.5625
56885;limerick;0.000405;0.000074;0.625
50116;lille;0.000391;0.000059;0.5625
585629;kiev;0.001271;0.000117;0.625
3391396;istanbul;0.00178;0.00016;0.625
13696;helsinki;0.001412;0.000057;0.5625
13467;hamburg;0.002;0.000108;0.6875
11861;gothenburg;0.000719;0.000063;0.625
66513;genoa;0.000959;0.000086;0.5625
12521;geneva;0.001385;0.000089;0.6875
10992;frankfurt;0.001552;0.000143;0.6875
65711;dusseldorf;0.0;0.000066;0.5625
8504;dublin;0.003338;0.00012;0.625
5166;copenhagen;0.001919;0.000116;0.5625
6187;cologne;0.001298;0.000082;0.6875
36787;budapest;0.001793;0.000063;0.625
36877;bucharest;0.001186;0.000104;0.5625
3708;brussels;0.002202;0.000073;0.625
21069333;bologna;0.00089;0.000067;0.625
3354;berlin;0.004862;0.000106;0.6875
55904;belgrade;0.001673;0.00013;0.625
4911;basel;0.000661;0.000086;0.625
4443;barcelona;0.002339;0.000106;0.5625
1216;athens;0.00304;0.000148;0.625
32149462;antwerp;0.001146;0.000096;0.625
34361;york;0.000785;0.000113;0.6875
20217112;weymouth;0.000002;0.000009;-1.0
330072;weston-super-mare;0.00013;0.000077;0.5
7920751;southampton;0.00075;0.000101;0.5625
88885;sheffield;0.001147;0.000143;0.5625
3011569;salford;0.000002;0.000005;-1.0
324352;ramsgate;0.000097;0.000044;0.5
24207;portsmouth;0.000787;0.000127;0.5625
23508;plymouth;0.000746;0.000114;0.4375
22308;oxford;0.001501;0.000097;0.5625
39470;nottingham;0.000805;0.000128;0.5625
103443;norwich;0.000599;0.000165;0.5
158390;newmarket suffolk;0.000093;0.000023;0.5
70348;newcastle upon tyne;0.001035;0.00017;0.6875
148642;milton keynes;0.000233;0.000111;0.625
591540;margate;0.0001;0.000036;0.5
20206;manchester;0.002559;0.000161;0.5
17867;london;0.018073;0.000222;0.5625
353254;llandudno;0.000082;0.000026;0.5625
18081;liverpool;0.002234;0.000195;0.5625
324815;lerwick;0.000058;0.000019;0.5625
8262427;leeds;0.001192;0.000136;0.5625
99658;ipswich;0.000328;0.000074;0.6875
12249;greater london;0.000367;0.000062;0.625
98933;great yarmouth;0.000215;0.000058;0.6875
68736;glasgow;0.002609;0.000227;0.5625
9602;edinburgh;0.002442;0.000179;0.6875
68489;durham;0.000336;0.00008;0.5625
8828;dundee;0.00048;0.000114;0.5625
40419;dover;0.000343;0.000031;0.4375
18727355;derby;0.000435;0.000135;0.4375
44766;coventry;0.000559;0.000162;0.5
70841;city status in the united kingdom;0.000112;0.000126;0.6875
5882;cardiff;0.001123;0.000197;0.5625
48274;canterbury;0.000401;0.000096;0.5625
36995;cambridge;0.001092;0.000087;0.5625
36741;bristol;0.00145;0.000141;0.5
49796;brighton;0.000794;0.000071;0.5
232894;blackpool;0.000339;0.000117;0.5
13882056;birmingham;0.002165;0.000202;0.5
5046;belfast;0.001519;0.000142;0.5625
41523;bath somerset;0.000664;0.000133;0.5
18950817;aberystwyth;0.000164;0.000058;0.5625
108956;washington d.c.;0.00867;0.000132;0.5625
32706;vancouver;0.002761;0.000146;0.5625
64646;toronto;0.005093;0.000164;0.625
11388236;seattle;0.003066;0.000149;0.5
53446;san jose california;0.000847;0.000143;0.5
49728;san francisco;0.005842;0.000154;0.625
53837;salt lake city;0.001358;0.000147;0.625
50585;philadelphia;0.005567;0.000188;0.625
67234;newark new jersey;0.000909;0.000105;0.625
645042;new york city;0.016375;0.00016;0.625
22018;nashville tennessee;0.001873;0.000095;0.5
7954681;montreal;0.004029;0.000153;0.625
6097240;minneapolis;0.001666;0.000121;0.4375
53846;miami;0.002303;0.000188;0.5625
18987;mexico city;0.001979;0.000171;0.625
18110;los angeles;0.010257;0.000147;0.5625
47737;las vegas nevada;0.001615;0.000061;0.625
13774;houston;0.002588;0.000084;0.5
8687;detroit;0.002861;0.000137;0.625
8522;denver;0.001752;0.000134;0.5
6886;chicago;0.008034;0.000229;0.625
15895358;calgary;0.001361;0.000122;0.625
24437894;boston;0.00546;0.000168;0.5625
70566;valparaiso;0.0;0.000025;0.5625
390875;sao paulo;0.0;0.000169;0.5
43000;sucre;0.000063;0.000009;0.5625
191436;stanley falkland islands;0.000076;0.000022;0.5625
51572;santiago;0.000737;0.000048;0.5625
25936;rio de janeiro;0.001757;0.0001;0.5625
209982;quito;0.000298;0.000051;0.5625
57391;port-au-prince;0.000228;0.000027;0.5625
38261;montevideo;0.000644;0.000135;0.5625
34395;yamoussoukro;0.000021;0.000005;0.5625
57669;windhoek;0.000182;0.00004;0.5625
670780;victoria seychelles;0.00002;0.000009;0.5625
57659;tunis;0.000409;0.00008;0.625
254061;timbuktu;0.000096;0.000064;0.625
293236;sao tome;0.0;0.000004;0.625
57400;rabat;0.000191;0.000015;0.625
25002;pretoria;0.000474;0.000047;0.6875
57397;praia;0.000058;0.000013;0.5625
57395;porto-novo;0.000034;0.00001;0.5625
57378;port louis;0.000062;0.000014;0.5625
56100;ouagadougou;0.000092;0.000011;0.5625
51592;nouakchott;0.000078;0.000018;0.625
21482;nairobi;0.000655;0.000082;0.5625
285213;monrovia;0.000146;0.000024;0.625
60154;mogadishu;0.000218;0.000042;0.625
57049;mbabane;0.000024;0.000005;0.5625
57047;maseru;0.000039;0.000015;0.5625
57044;maputo;0.000154;0.000042;0.625
23149963;lusaka;0.000151;0.000015;0.5625
57067;lome;0.0;0.000018;0.5625
57030;lilongwe;0.000039;0.000011;0.5625
57028;libreville;0.000094;0.000012;0.5625
85232;lagos;0.000401;0.000037;0.5625
56690;kigali;0.000107;0.000018;0.5625
17320;khartoum;0.000249;0.000035;0.5625
56689;kampala;0.000442;0.000038;0.5625
58893;johannesburg;0.001142;0.000098;0.5
56680;harare;0.000318;0.000025;0.5625
56664;gaborone;0.000086;0.000072;0.625
56661;freetown;0.000253;0.000036;0.5625
8500;dar es salaam;0.000258;0.00003;0.5625
44251;dakar;0.000372;0.000027;0.5625
56638;conakry;0.000111;0.000015;0.5625
1312956;chipata;0.00002;0.000007;0.5
6653;cape town;0.001202;0.00011;0.5625
44552;bloemfontein;0.000165;0.000033;0.5625
56629;bissau;0.000052;0.000009;0.625
69666;banjul;0.000071;0.000012;0.625
56606;bamako;0.000149;0.00004;0.5625
1644;algiers;0.000586;0.000058;0.625
52593;addis ababa;0.000329;0.000041;0.5625
56824;accra;0.000307;0.00005;0.625
56823;abuja;0.000171;0.000026;0.625
100442;the anarchy;0.000066;0.000022;0.6875
9074085;prehistoric settlement of the british isles;0.000004;0.00002;0.6875
4349389;scotland in the high middle ages;0.000017;0.000087;0.5625
25874;rule of saint benedict;0.000116;0.000021;0.6875
39845;roman villa;0.000111;0.000027;0.625
25898;roman roads;0.000293;0.000078;0.625
13525;roman britain;0.000482;0.000117;0.625
5466182;prehistoric wales;0.000001;0.000023;0.5625
845960;prehistoric scotland;0.000008;0.000034;0.5625
448467;prehistoric britain;0.000032;0.000054;0.625
28672;oswald of northumbria;0.000045;0.000018;0.625
68832;norman conquest of england;0.000518;0.000048;0.6875
38769;mercia;0.000287;0.000069;0.5625
872631;medieval commune;0.000055;0.00002;0.5625
1299729;matilda of boulogne;0.000014;0.000009;0.625
20862;manorialism;0.000346;0.00002;0.75
148037;malcolm ii of scotland;0.000029;0.000021;0.6875
20892;malcolm iii of scotland;0.000072;0.000038;0.6875
266015;scandinavian york;0.000012;0.000019;0.6875
5448596;ireland king of arms;0.000002;0.000007;0.625
19038039;hundred years' war;0.000315;0.000088;0.5625
2645367;anglo-saxon england;0.00013;0.000048;0.5625
5178816;harald maddadsson;0.000011;0.000019;0.6875
17714288;history of gwynedd during the high middle ages;0.000008;0.000097;0.625
15378608;britain in the middle ages;0.000018;0.000001;0.5
43782;dal riata;0.0;0.000044;0.5625
47752;domesday book;0.001151;0.000028;0.6875
7235;constantine ii of scotland;0.000024;0.000044;0.6875
13047516;bronze age britain;0.000023;0.000019;0.5625
44667;battle of hastings;0.000113;0.00003;0.625
5070109;spanish armada;0.000169;0.000036;0.6875
69093;roundhead;0.000259;0.000009;0.5625
26171;robin hood;0.000277;0.00009;0.6875
24091;puritan;0.0005;0.000061;0.625
48781;philosophi naturalis principia mathematica;0.0;0.000032;0.6875
18974659;english reformation;0.000246;0.000058;0.75
9709;english civil war;0.000996;0.000074;0.5625
7324367;act for the relief of the poor 1601;0.000015;0.000014;0.6875
38855;battle of trafalgar;0.000226;0.000056;0.5625
2987;acts of union 1707;0.000162;0.000043;0.625
33954;william ewart gladstone;0.000334;0.000073;0.6875
103293;the great exhibition;0.000127;0.000021;0.75
286469;scramble for africa;0.00007;0.000133;0.625
26094;romanticism;0.000684;0.000097;0.6875
252957;robert stephenson;0.000069;0.000022;0.625
45233;robert peel;0.000153;0.000044;0.625
204287;english poor laws;0.000091;0.000056;0.75
1040779;mary seacole;0.000011;0.000041;0.625
432015;martello tower;0.00005;0.000052;0.6875
879180;england expects that every man will do his duty;0.000007;0.000013;0.625
967013;early modern britain;0.000022;0.000066;0.5625
101289;chartism;0.000109;0.000032;0.75
49005;atlantic slave trade;0.000288;0.000082;0.6875
30030;treaty of versailles;0.000427;0.000054;0.625
112274;the blitz;0.000264;0.000064;0.6875
3978766;khudai khidmatgar;0.000012;0.000012;0.6875
5038308;catherine cranston;0.000003;0.000011;0.625
19729624;zachary taylor;0.000165;0.000054;0.5625
33523;woodrow wilson;0.000631;0.000092;0.6875
33521;william mckinley;0.000294;0.000047;0.625
